phase,condition,env_name,episode,seed,success,steps,elapsed_s,video_path,actions_path
phase3_20ep_primary_v5,overlap_stride8_lpf,bimanual_microwave_cook,3,3,False,1100,102.43214637227356,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/overlap_stride8_lpf/bimanual_microwave_cook/episode_03_failure.mp4,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/overlap_stride8_lpf/bimanual_microwave_cook/episode_03_failure_actions.npz
phase3_20ep_primary_v5,overlap_stride8_lpf,bimanual_microwave_cook,4,4,True,654,75.43775192275643,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/overlap_stride8_lpf/bimanual_microwave_cook/episode_04_success.mp4,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/overlap_stride8_lpf/bimanual_microwave_cook/episode_04_success_actions.npz
phase3_20ep_primary_v5,overlap_stride8_lpf,bimanual_microwave_cook,5,5,True,662,71.02802205272019,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/overlap_stride8_lpf/bimanual_microwave_cook/episode_05_success.mp4,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/overlap_stride8_lpf/bimanual_microwave_cook/episode_05_success_actions.npz
phase3_20ep_primary_v5,overlap_stride8_lpf,bimanual_microwave_cook,6,6,True,791,73.82671147957444,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/overlap_stride8_lpf/bimanual_microwave_cook/episode_06_success.mp4,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/overlap_stride8_lpf/bimanual_microwave_cook/episode_06_success_actions.npz
phase3_20ep_primary_v5,overlap_stride8_lpf,bimanual_microwave_cook,7,7,False,1100,100.90906662493944,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/overlap_stride8_lpf/bimanual_microwave_cook/episode_07_failure.mp4,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/overlap_stride8_lpf/bimanual_microwave_cook/episode_07_failure_actions.npz
phase3_20ep_primary_v5,overlap_stride8_lpf,bimanual_microwave_cook,8,8,True,1029,94.23494747467339,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/overlap_stride8_lpf/bimanual_microwave_cook/episode_08_success.mp4,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/overlap_stride8_lpf/bimanual_microwave_cook/episode_08_success_actions.npz
phase3_20ep_primary_v5,overlap_stride8_lpf,bimanual_microwave_cook,9,9,False,1100,100.2557839397341,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/overlap_stride8_lpf/bimanual_microwave_cook/episode_09_failure.mp4,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/overlap_stride8_lpf/bimanual_microwave_cook/episode_09_failure_actions.npz
phase3_20ep_primary_v5,overlap_stride8_lpf,bimanual_microwave_cook,10,10,False,1100,92.70474796928465,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/overlap_stride8_lpf/bimanual_microwave_cook/episode_10_failure.mp4,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/overlap_stride8_lpf/bimanual_microwave_cook/episode_10_failure_actions.npz
phase3_20ep_primary_v5,overlap_stride8_lpf,bimanual_microwave_cook,11,11,False,1100,92.78063230775297,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/overlap_stride8_lpf/bimanual_microwave_cook/episode_11_failure.mp4,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/overlap_stride8_lpf/bimanual_microwave_cook/episode_11_failure_actions.npz
phase3_20ep_primary_v5,overlap_stride8_lpf,bimanual_microwave_cook,12,12,False,1100,96.02442689239979,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/overlap_stride8_lpf/bimanual_microwave_cook/episode_12_failure.mp4,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/overlap_stride8_lpf/bimanual_microwave_cook/episode_12_failure_actions.npz
phase3_20ep_primary_v5,overlap_stride8_lpf,bimanual_microwave_cook,13,13,False,1100,98.35368776135147,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/overlap_stride8_lpf/bimanual_microwave_cook/episode_13_failure.mp4,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/overlap_stride8_lpf/bimanual_microwave_cook/episode_13_failure_actions.npz
phase3_20ep_primary_v5,overlap_stride8_lpf,bimanual_microwave_cook,14,14,False,1100,105.1556981112808,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/overlap_stride8_lpf/bimanual_microwave_cook/episode_14_failure.mp4,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/overlap_stride8_lpf/bimanual_microwave_cook/episode_14_failure_actions.npz
phase3_20ep_primary_v5,overlap_stride8_lpf,bimanual_microwave_cook,15,15,False,1100,105.68177370354533,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/overlap_stride8_lpf/bimanual_microwave_cook/episode_15_failure.mp4,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/overlap_stride8_lpf/bimanual_microwave_cook/episode_15_failure_actions.npz
phase3_20ep_primary_v5,overlap_stride8_lpf,bimanual_microwave_cook,16,16,False,1100,94.66962988860905,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/overlap_stride8_lpf/bimanual_microwave_cook/episode_16_failure.mp4,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/overlap_stride8_lpf/bimanual_microwave_cook/episode_16_failure_actions.npz
phase3_20ep_primary_v5,overlap_stride8_lpf,bimanual_microwave_cook,17,17,True,939,82.74331130459905,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/overlap_stride8_lpf/bimanual_microwave_cook/episode_17_success.mp4,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/overlap_stride8_lpf/bimanual_microwave_cook/episode_17_success_actions.npz
phase3_20ep_primary_v5,overlap_stride8_lpf,bimanual_microwave_cook,18,18,False,1100,96.37003396451473,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/overlap_stride8_lpf/bimanual_microwave_cook/episode_18_failure.mp4,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/overlap_stride8_lpf/bimanual_microwave_cook/episode_18_failure_actions.npz
phase3_20ep_primary_v5,overlap_stride8_lpf,bimanual_microwave_cook,19,19,False,1100,94.07613243535161,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/overlap_stride8_lpf/bimanual_microwave_cook/episode_19_failure.mp4,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/overlap_stride8_lpf/bimanual_microwave_cook/episode_19_failure_actions.npz
phase3_20ep_primary_v5,sync_stride24,bimanual_microwave_cook,0,0,False,1100,160.04517581500113,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/sync_stride24/bimanual_microwave_cook/episode_00_failure.mp4,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/sync_stride24/bimanual_microwave_cook/episode_00_failure_actions.npz
phase3_20ep_primary_v5,sync_stride24,bimanual_microwave_cook,1,1,True,679,90.80400045588613,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/sync_stride24/bimanual_microwave_cook/episode_01_success.mp4,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/sync_stride24/bimanual_microwave_cook/episode_01_success_actions.npz
phase3_20ep_primary_v5,sync_stride24,bimanual_microwave_cook,2,2,True,790,98.61109358258545,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/sync_stride24/bimanual_microwave_cook/episode_02_success.mp4,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/sync_stride24/bimanual_microwave_cook/episode_02_success_actions.npz
phase3_20ep_primary_v5,sync_stride24,bimanual_microwave_cook,3,3,False,1100,132.28424492292106,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/sync_stride24/bimanual_microwave_cook/episode_03_failure.mp4,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/sync_stride24/bimanual_microwave_cook/episode_03_failure_actions.npz
phase3_20ep_primary_v5,sync_stride24,bimanual_microwave_cook,4,4,False,1100,138.37274394743145,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/sync_stride24/bimanual_microwave_cook/episode_04_failure.mp4,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/sync_stride24/bimanual_microwave_cook/episode_04_failure_actions.npz
phase3_20ep_primary_v5,sync_stride24,bimanual_microwave_cook,5,5,False,1100,131.72992349416018,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/sync_stride24/bimanual_microwave_cook/episode_05_failure.mp4,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/sync_stride24/bimanual_microwave_cook/episode_05_failure_actions.npz
phase3_20ep_primary_v5,sync_stride24,bimanual_microwave_cook,6,6,True,1010,126.03670129366219,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/sync_stride24/bimanual_microwave_cook/episode_06_success.mp4,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/sync_stride24/bimanual_microwave_cook/episode_06_success_actions.npz
phase3_20ep_primary_v5,sync_stride24,bimanual_microwave_cook,7,7,False,1100,140.3921313714236,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/sync_stride24/bimanual_microwave_cook/episode_07_failure.mp4,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/sync_stride24/bimanual_microwave_cook/episode_07_failure_actions.npz
phase3_20ep_primary_v5,sync_stride24,bimanual_microwave_cook,8,8,False,1100,133.8496464062482,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/sync_stride24/bimanual_microwave_cook/episode_08_failure.mp4,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/sync_stride24/bimanual_microwave_cook/episode_08_failure_actions.npz
phase3_20ep_primary_v5,sync_stride24,bimanual_microwave_cook,9,9,False,1100,141.83260319195688,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/sync_stride24/bimanual_microwave_cook/episode_09_failure.mp4,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/sync_stride24/bimanual_microwave_cook/episode_09_failure_actions.npz
phase3_20ep_primary_v5,sync_stride24,bimanual_microwave_cook,10,10,False,1100,132.00283249281347,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/sync_stride24/bimanual_microwave_cook/episode_10_failure.mp4,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/sync_stride24/bimanual_microwave_cook/episode_10_failure_actions.npz
phase3_20ep_primary_v5,sync_stride24,bimanual_microwave_cook,11,11,False,1100,135.4102657046169,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/sync_stride24/bimanual_microwave_cook/episode_11_failure.mp4,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/sync_stride24/bimanual_microwave_cook/episode_11_failure_actions.npz
phase3_20ep_primary_v5,sync_stride24,bimanual_microwave_cook,12,12,False,1100,133.4961218163371,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/sync_stride24/bimanual_microwave_cook/episode_12_failure.mp4,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/sync_stride24/bimanual_microwave_cook/episode_12_failure_actions.npz
phase3_20ep_primary_v5,sync_stride24,bimanual_microwave_cook,13,13,False,1100,134.45776915177703,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/sync_stride24/bimanual_microwave_cook/episode_13_failure.mp4,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/sync_stride24/bimanual_microwave_cook/episode_13_failure_actions.npz
phase3_20ep_primary_v5,sync_stride24,bimanual_microwave_cook,14,14,False,1100,134.34472557902336,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/sync_stride24/bimanual_microwave_cook/episode_14_failure.mp4,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/sync_stride24/bimanual_microwave_cook/episode_14_failure_actions.npz
phase3_20ep_primary_v5,sync_stride24,bimanual_microwave_cook,15,15,False,1100,134.19704017974436,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/sync_stride24/bimanual_microwave_cook/episode_15_failure.mp4,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/sync_stride24/bimanual_microwave_cook/episode_15_failure_actions.npz
phase3_20ep_primary_v5,sync_stride24,bimanual_microwave_cook,16,16,False,1100,98.61981256119907,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/sync_stride24/bimanual_microwave_cook/episode_16_failure.mp4,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/sync_stride24/bimanual_microwave_cook/episode_16_failure_actions.npz
phase3_20ep_primary_v5,sync_stride24,bimanual_microwave_cook,17,17,False,1100,104.16091461665928,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/sync_stride24/bimanual_microwave_cook/episode_17_failure.mp4,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/sync_stride24/bimanual_microwave_cook/episode_17_failure_actions.npz
phase3_20ep_primary_v5,sync_stride24,bimanual_microwave_cook,18,18,False,1100,121.27372118271887,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/sync_stride24/bimanual_microwave_cook/episode_18_failure.mp4,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/sync_stride24/bimanual_microwave_cook/episode_18_failure_actions.npz
phase3_20ep_primary_v5,sync_stride24,bimanual_microwave_cook,19,19,False,1100,115.71457116492093,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/sync_stride24/bimanual_microwave_cook/episode_19_failure.mp4,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/sync_stride24/bimanual_microwave_cook/episode_19_failure_actions.npz
phase3_20ep_primary_v5,sync_stride24_lpf,bimanual_microwave_cook,0,0,False,1100,161.87534620799124,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/sync_stride24_lpf/bimanual_microwave_cook/episode_00_failure.mp4,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/sync_stride24_lpf/bimanual_microwave_cook/episode_00_failure_actions.npz
phase3_20ep_primary_v5,sync_stride24_lpf,bimanual_microwave_cook,1,1,False,1100,137.30230047553778,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/sync_stride24_lpf/bimanual_microwave_cook/episode_01_failure.mp4,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/sync_stride24_lpf/bimanual_microwave_cook/episode_01_failure_actions.npz
phase3_20ep_primary_v5,sync_stride24_lpf,bimanual_microwave_cook,2,2,True,844,107.42035107500851,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/sync_stride24_lpf/bimanual_microwave_cook/episode_02_success.mp4,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/sync_stride24_lpf/bimanual_microwave_cook/episode_02_success_actions.npz
phase3_20ep_primary_v5,sync_stride24_lpf,bimanual_microwave_cook,3,3,False,1100,136.41082288324833,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/sync_stride24_lpf/bimanual_microwave_cook/episode_03_failure.mp4,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/sync_stride24_lpf/bimanual_microwave_cook/episode_03_failure_actions.npz
phase3_20ep_primary_v5,sync_stride24_lpf,bimanual_microwave_cook,4,4,False,1100,138.63134775310755,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/sync_stride24_lpf/bimanual_microwave_cook/episode_04_failure.mp4,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/sync_stride24_lpf/bimanual_microwave_cook/episode_04_failure_actions.npz
phase3_20ep_primary_v5,sync_stride24_lpf,bimanual_microwave_cook,5,5,False,1100,134.43035249598324,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/sync_stride24_lpf/bimanual_microwave_cook/episode_05_failure.mp4,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/sync_stride24_lpf/bimanual_microwave_cook/episode_05_failure_actions.npz
phase3_20ep_primary_v5,sync_stride24_lpf,bimanual_microwave_cook,6,6,True,826,102.38086298108101,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/sync_stride24_lpf/bimanual_microwave_cook/episode_06_success.mp4,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/sync_stride24_lpf/bimanual_microwave_cook/episode_06_success_actions.npz
phase3_20ep_primary_v5,sync_stride24_lpf,bimanual_microwave_cook,7,7,False,1100,133.83161250129342,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/sync_stride24_lpf/bimanual_microwave_cook/episode_07_failure.mp4,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/sync_stride24_lpf/bimanual_microwave_cook/episode_07_failure_actions.npz
phase3_20ep_primary_v5,sync_stride24_lpf,bimanual_microwave_cook,8,8,False,1100,139.8951472043991,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/sync_stride24_lpf/bimanual_microwave_cook/episode_08_failure.mp4,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/sync_stride24_lpf/bimanual_microwave_cook/episode_08_failure_actions.npz
phase3_20ep_primary_v5,sync_stride24_lpf,bimanual_microwave_cook,9,9,False,1100,137.34015040285885,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/sync_stride24_lpf/bimanual_microwave_cook/episode_09_failure.mp4,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/sync_stride24_lpf/bimanual_microwave_cook/episode_09_failure_actions.npz
phase3_20ep_primary_v5,sync_stride24_lpf,bimanual_microwave_cook,10,10,False,1100,134.65143155492842,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/sync_stride24_lpf/bimanual_microwave_cook/episode_10_failure.mp4,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/sync_stride24_lpf/bimanual_microwave_cook/episode_10_failure_actions.npz
phase3_20ep_primary_v5,sync_stride24_lpf,bimanual_microwave_cook,11,11,False,1100,136.71033576130867,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/sync_stride24_lpf/bimanual_microwave_cook/episode_11_failure.mp4,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/sync_stride24_lpf/bimanual_microwave_cook/episode_11_failure_actions.npz
phase3_20ep_primary_v5,sync_stride24_lpf,bimanual_microwave_cook,12,12,False,1100,129.1328950431198,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/sync_stride24_lpf/bimanual_microwave_cook/episode_12_failure.mp4,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/sync_stride24_lpf/bimanual_microwave_cook/episode_12_failure_actions.npz
phase3_20ep_primary_v5,sync_stride24_lpf,bimanual_microwave_cook,13,13,False,1100,138.267116246745,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/sync_stride24_lpf/bimanual_microwave_cook/episode_13_failure.mp4,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/sync_stride24_lpf/bimanual_microwave_cook/episode_13_failure_actions.npz
phase3_20ep_primary_v5,sync_stride24_lpf,bimanual_microwave_cook,14,14,False,1100,134.96411085128784,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/sync_stride24_lpf/bimanual_microwave_cook/episode_14_failure.mp4,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/sync_stride24_lpf/bimanual_microwave_cook/episode_14_failure_actions.npz
phase3_20ep_primary_v5,sync_stride24_lpf,bimanual_microwave_cook,15,15,False,1100,125.37166005373001,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/sync_stride24_lpf/bimanual_microwave_cook/episode_15_failure.mp4,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/sync_stride24_lpf/bimanual_microwave_cook/episode_15_failure_actions.npz
phase3_20ep_primary_v5,sync_stride24_lpf,bimanual_microwave_cook,16,16,False,1100,94.1710323560983,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/sync_stride24_lpf/bimanual_microwave_cook/episode_16_failure.mp4,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/sync_stride24_lpf/bimanual_microwave_cook/episode_16_failure_actions.npz
phase3_20ep_primary_v5,sync_stride24_lpf,bimanual_microwave_cook,17,17,False,1100,116.71208246797323,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/sync_stride24_lpf/bimanual_microwave_cook/episode_17_failure.mp4,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/sync_stride24_lpf/bimanual_microwave_cook/episode_17_failure_actions.npz
phase3_20ep_primary_v5,sync_stride24_lpf,bimanual_microwave_cook,18,18,False,1100,117.45321092382073,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/sync_stride24_lpf/bimanual_microwave_cook/episode_18_failure.mp4,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/sync_stride24_lpf/bimanual_microwave_cook/episode_18_failure_actions.npz
phase3_20ep_primary_v5,sync_stride24_lpf,bimanual_microwave_cook,19,19,False,1100,116.38728813827038,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/sync_stride24_lpf/bimanual_microwave_cook/episode_19_failure.mp4,ORIGINAL_RESULT_ROOT/phase3_20ep_primary_v5/sync_stride24_lpf/bimanual_microwave_cook/episode_19_failure_actions.npz
