label,control_mode,replan_steps,overlap_steps,low_pass_alpha,env_name,episodes,successes,success_rate,inference_latency_mean_s,inference_latency_p95_s,action_delta_l2_mean,action_jerk_l2_mean,oscillation_sign_flip_rate,queue_underruns,queue_wait_s,async_replan_delays
blocking_stride25,blocking,25,7,,water_plant,13,5,0.38461538461538464,0.912478776070092,1.063376500357229,0.12452314760232891,0.20570211916980427,0.6336396265046352,0.0,0.0,0.0
