label,control_mode,replan_steps,overlap_steps,low_pass_alpha,env_name,episodes,successes,success_rate,inference_latency_mean_s,inference_latency_p95_s,action_delta_l2_mean,action_jerk_l2_mean,oscillation_sign_flip_rate,queue_underruns,queue_wait_s,async_replan_delays
blocking_stride25,blocking,25,7,,water_plant,12,8,0.6666666666666666,1.0677501848406572,1.2101480196618164,0.09946220938634466,0.16031433986601218,0.6175127548586591,0.0,0.0,0.0
