label,control_mode,replan_steps,overlap_steps,low_pass_alpha,env_name,episodes,successes,success_rate,inference_latency_mean_s,inference_latency_p95_s,action_delta_l2_mean,action_jerk_l2_mean,oscillation_sign_flip_rate,queue_underruns,queue_wait_s,async_replan_delays
blocking_stride25,blocking,25,7,,water_plant,13,10,0.7692307692307693,0.9429300350631856,1.2036269042282721,0.11864876249221964,0.18766897694742724,0.5812731251535974,0.0,0.0,0.0
