label,control_mode,replan_steps,overlap_steps,low_pass_alpha,env_name,episodes,successes,success_rate,inference_latency_mean_s,inference_latency_p95_s,action_delta_l2_mean,action_jerk_l2_mean,oscillation_sign_flip_rate,queue_underruns,queue_wait_s,async_replan_delays
blocking_stride25,blocking,25,7,,water_plant,13,9,0.6923076923076923,0.9883680325673377,1.2701045112899285,0.10411517566960173,0.1564458517953812,0.5752216812255807,0.0,0.0,0.0
